run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
3;2026-05-09 22:49:27;sistema_arthur;23;Categorias e produtos associados;Joins;tuplas por milissegundos;tp/ms;1045.7540653603728;2399.8941;2509699;cache quente
3;2026-05-09 22:49:28;sistema_arthur;24;Produtos similares e reviews;Joins;tuplas por milissegundos;tp/ms;0.22109362230944032;357.3147;79;cache quente
3;2026-05-09 22:49:29;sistema_arthur;25;Produto e quantidade de categorias;Joins;tuplas por milissegundos;tp/ms;869.4299904965059;1656.6360;1440329;cache quente
3;2026-05-09 22:49:29;sistema_arthur;26;Quantidade total de produtos;Agregações;tuplas por milissegundos;tp/ms;0.00864888210313755;115.6219;1;cache quente
3;2026-05-09 22:49:30;sistema_arthur;27;Média de avaliações de um produto;Agregações;tuplas por milissegundos;tp/ms;0.006274214428688573;159.3825;1;cache quente
3;2026-05-09 22:49:30;sistema_arthur;28;Maior sales rank;Agregações;tuplas por milissegundos;tp/ms;0.037042210593631004;26.9962;1;cache quente
3;2026-05-09 22:49:30;sistema_arthur;29;Menor sales rank;Agregações;tuplas por milissegundos;tp/ms;0.03628340781094966;27.5608;1;cache quente
3;2026-05-09 22:49:30;sistema_arthur;30;Soma total de votos úteis;Agregações;tuplas por milissegundos;tp/ms;0.005795691030247973;172.5420;1;cache quente
3;2026-05-09 22:49:30;sistema_arthur;31;Quantidade de reviews do produto;Agregações;tuplas por milissegundos;tp/ms;0.006338361513272388;157.7695;1;cache quente
3;2026-05-09 22:49:30;sistema_arthur;32;Quantidade de reviews por ano;Group By;tuplas por milissegundos;tp/ms;0.020459323648367347;586.5297;12;cache quente
3;2026-05-09 22:49:31;sistema_arthur;33;Quantidade de reviews por nota;Group By;tuplas por milissegundos;tp/ms;0.017134892629382215;291.8022;5;cache quente
3;2026-05-09 22:49:31;sistema_arthur;34;Quantidade de produtos por grupo;Group By;tuplas por milissegundos;tp/ms;0.2685935863725833;40.9541;11;cache quente
3;2026-05-09 22:49:31;sistema_arthur;35;Média de votos úteis por nota;Group By;tuplas por milissegundos;tp/ms;0.015086810745900988;331.4153;5;cache quente
3;2026-05-09 22:49:31;sistema_arthur;36;Quantidade de produtos por categoria;Group By;tuplas por milissegundos;tp/ms;90.16881355909834;278.2004;25085;cache quente
3;2026-05-09 22:49:31;sistema_arthur;37;Top 20 produtos mais baixados;Order By;tuplas por milissegundos;tp/ms;0.48219124289703014;41.4773;20;cache quente
3;2026-05-09 22:49:32;sistema_arthur;38;Top 30 reviews mais úteis;Order By;tuplas por milissegundos;tp/ms;0.07531000516493508;398.3534;30;cache quente
