run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
3;2026-05-10 13:00:35;sistema_arthur;9;Produtos com sales rank alto;Filtros;tuplas por milissegundos;tp/ms;374.7310825157091;28.3163;10611;cache quente
3;2026-05-10 13:00:35;sistema_arthur;10;Produtos com muitos downloads;Filtros;tuplas por milissegundos;tp/ms;16.98003786640266;26.4428;449;cache quente
3;2026-05-10 13:00:35;sistema_arthur;11;Reviews com alta utilidade;Filtros;tuplas por milissegundos;tp/ms;233.36076234015846;164.7963;38457;cache quente
3;2026-05-10 13:00:35;sistema_arthur;12;Reviews negativos com muitos votos;Filtros;tuplas por milissegundos;tp/ms;808.419443423519;198.3636;160361;cache quente
3;2026-05-10 13:00:36;sistema_arthur;13;Produtos do grupo Book;Filtros;tuplas por milissegundos;tp/ms;1796.4259385315925;219.0800;393561;cache quente
3;2026-05-10 13:00:36;sistema_arthur;14;Categorias raiz;Filtros;tuplas por milissegundos;tp/ms;1.0306812482716308;28.1367;29;cache quente
3;2026-05-10 13:00:36;sistema_arthur;15;Reviews recentes;Filtros;tuplas por milissegundos;tp/ms;1335.8242248394731;242.4840;323916;cache quente
3;2026-05-10 13:00:36;sistema_arthur;16;Produtos sem downloads;Filtros;tuplas por milissegundos;tp/ms;0.0;37.8418;0;cache quente
3;2026-05-10 13:00:36;sistema_arthur;17;Produto e identificador interno;Joins;tuplas por milissegundos;tp/ms;2.0966074774212444;0.4770;1;cache quente
3;2026-05-10 13:00:36;sistema_arthur;18;Produto e reviews associados;Joins;tuplas por milissegundos;tp/ms;0.07722065364235256;155.3988;12;cache quente
3;2026-05-10 13:00:36;sistema_arthur;19;Produto e categorias associadas;Joins;tuplas por milissegundos;tp/ms;3.1339955417525025;0.6382;2;cache quente
3;2026-05-10 13:00:36;sistema_arthur;20;Produtos similares detalhados;Joins;tuplas por milissegundos;tp/ms;15.078453202664699;0.3316;5;cache quente
3;2026-05-10 13:00:42;sistema_arthur;21;Reviews e dados do produto;Joins;tuplas por milissegundos;tp/ms;1359.1360094836423;5586.8169;7593244;cache quente
3;2026-05-10 13:00:42;sistema_arthur;22;Produto com categorias e reviews;Joins;tuplas por milissegundos;tp/ms;0.04333020556045537;553.8861;24;cache quente
3;2026-05-10 13:00:45;sistema_arthur;23;Categorias e produtos associados;Joins;tuplas por milissegundos;tp/ms;1049.8386112291184;2390.5570;2509699;cache quente
3;2026-05-10 13:00:45;sistema_arthur;24;Produtos similares e reviews;Joins;tuplas por milissegundos;tp/ms;0.22196586569609983;355.9106;79;cache quente
